batch,code,strength,size,start,api_code,api_batch,smcc_batch,lactose_batch,starch_batch,api_water,api_total_impurities,api_l_impurity,api_content,api_ps01,api_ps05,api_ps09,lactose_water,lactose_sieve0045,lactose_sieve015,lactose_sieve025,smcc_water,smcc_td,smcc_bd,smcc_ps01,smcc_ps05,smcc_ps09,starch_ph,starch_water,tbl_min_thickness,tbl_max_thickness,fct_min_thickness,fct_max_thickness,tbl_min_weight,tbl_max_weight,tbl_rsd_weight,fct_rsd_weight,tbl_min_hardness,tbl_max_hardness,tbl_av_hardness,fct_min_hardness,fct_max_hardness,fct_av_hardness,tbl_max_diameter,fct_max_diameter,tbl_tensile,fct_tensile,tbl_yield,batch_yield,dissolution_av,dissolution_min,resodual_solvent,impurities_total,impurity_o,impurity_l,tbl_speed_mean,tbl_speed_change,tbl_speed_0_duration,total_waste,startup_waste,weekend,fom_mean,fom_change,SREL_startup_mean,SREL_production_mean,SREL_production_max,main_CompForce mean,main_CompForce_sd,main_CompForce_median,pre_CompForce_mean,tbl_fill_mean,tbl_fill_sd,cyl_height_mean,stiffness_mean,stiffness_max,stiffness_min,ejection_mean,ejection_max,ejection_min,Startup_tbl_fill_maxDifference,Startup_main_CompForce_mean,Startup_tbl_fill_mean,Drug release average (%),Drug release min (%),Residual solvent,Total impurities,Impurity O,Impurity L,Batch Size (tablets),Normalisation factor
64,10,20M,960000,dec.18,5,12,2,3,2,1.91,0.24,0.07,94.1,1.45,18.76,115.7,0.05,17,49,81,4.719,0.43,0.33,37.615,126.114,261.773,4.4,2.605,3.7,3.9,3.8,3.9,222.0,229.0,1.39,0.76,50.96,74.48,54,30.0,70.0,63.7,9.1,9.1,0.969143546,1.143230443,98.723,98.816,92.17,88,0.0,0.29,0.05,0.11,119.9101683,3.333333333,60.625,735.8333333,6721,no,49.98878374,20,5.5375,4.444538706,6.3,10.36320255,0.133576873,10.4,0.117426653,4.755365854,0.032679416,0.964878049,3.940261577,10,3,127.7546836,209,0,0.13,9.586956522,4.715652174,92.17,88.0,0.0,0.29,0.05,0.11,960000,9.6
65,10,20M,960000,dec.18,5,13,2,3,2,2.26,0.18,0.06,93.9,1.65,45.13,198.63,0.05,17,49,81,4.719,0.43,0.33,37.615,126.114,261.773,4.4,2.605,3.7,3.8,3.8,3.8,222.0,230.0,1.13,1.02,56.84,80.36,59,46.0,70.0,70.56,9.1,9.1,1.086744298,1.299672503,99.289,99.242,92.33,91,0.0,0.21,0.05,0.09,119.9929775,1.25,36.5625,398.2291667,3685,no,50.0,6,7.6,3.963844797,6.0,10.35982363,0.118407916,10.4,0.0,4.807795414,0.031623454,0.977971781,3.68712522,12,2,66.65961199,186,0,0.5,11.28461538,4.602307692,92.33,91.0,0.0,0.21,0.05,0.09,960000,9.6
66,10,20M,960000,dec.18,5,13,2,3,2,2.26,0.18,0.06,93.9,1.65,45.13,198.63,0.05,17,49,81,4.719,0.43,0.33,37.615,126.114,261.773,4.4,2.605,3.7,3.8,3.9,3.9,222.0,231.0,1.14,1.2,60.76,84.28,54,40.0,66.0,67.62,9.0,9.2,1.005698961,1.200391965,98.768,98.674,92.83,89,0.0,0.26,0.05,0.09,119.9499825,2.5,46.5625,1072.395833,9769,no,49.98846154,11,6.951515152,4.369189954,6.7,9.36370711,0.186710214,9.4,0.0,4.899402193,0.038772248,1.079281924,3.971347718,11,2,61.96356562,182,0,0.34,9.334375,4.750625,92.83,89.0,0.0,0.26,0.05,0.09,960000,9.6
67,10,20M,960000,dec.18,5,13,2,3,2,2.26,0.18,0.06,93.9,1.65,45.13,198.63,0.05,17,49,81,4.719,0.43,0.33,37.615,126.114,261.773,4.4,2.605,3.7,3.8,3.8,3.9,223.0,232.0,1.34,0.93,58.8,72.52,54,37.0,67.0,63.7,9.0,9.1,1.005698961,1.143230443,99.29,99.384,88.67,85,0.0,0.21,0.05,0.09,119.9721831,1.25,33.4375,245.9375,2148,no,49.97712878,6,10.575,4.229363958,6.9,9.463886926,0.17257049,9.5,0.0,4.929699647,0.036203954,1.070038869,3.692226148,12,2,37.48515901,171,0,0.08,9.26,4.842,88.67,85.0,0.0,0.21,0.05,0.09,960000,9.6
68,10,20M,960000,dec.18,5,13,2,3,2,2.26,0.18,0.06,93.9,1.65,45.13,198.63,0.05,17,49,81,4.719,0.43,0.33,37.615,126.114,261.773,4.4,2.605,3.7,3.8,3.9,3.9,221.0,230.0,1.29,0.99,60.76,72.52,56,40.0,69.0,66.64,9.0,9.2,1.04294707,1.18299498,99.431,99.242,88.83,85,0.0,0.2,0.05,0.08,119.9787197,1.145833333,46.45833333,376.7708333,3534,no,50.0,6,7.526666667,4.268811881,7.0,9.761138614,0.1590998,9.8,0.0,4.960632956,0.035153748,1.051011315,3.53960396,10,2,5.937411598,171,0,0.97,8.846666667,4.622666667,88.83,85.0,0.0,0.2,0.05,0.08,960000,9.6
69,10,20M,960000,dec.18,5,13,2,3,2,2.26,0.18,0.06,93.9,1.65,45.13,198.63,0.05,17,49,81,4.719,0.43,0.33,37.615,126.114,261.773,4.4,2.605,3.8,3.8,3.9,3.9,218.0,230.0,1.19,1.43,52.92,72.52,57,44.0,70.0,64.68,9.0,9.2,1.061571125,1.14820101,98.912,98.958,91.17,89,0.0,0.26,0.06,0.08,119.9679272,1.770833333,33.85416667,787.8125,7325,no,49.98879944,9,5.996,4.558474576,6.8,9.657521186,0.151758559,9.7,0.0,4.964915254,0.029992226,1.05,3.860875706,11,2,52.65218927,171,0,0.32,10.05833333,4.828333333,91.17,89.0,0.0,0.26,0.06,0.08,960000,9.6
70,22,10M,1920000,dec.18,5,126,2,3,2,2.01,0.19,0.07,94.1,1.52,31.7,163.707,0.05,17,49,81,4.719,0.43,0.33,37.615,126.114,261.773,4.4,2.605,3.2,3.3,3.3,3.4,110.0,115.0,1.0,1.04,54.88,72.52,52,40.0,69.0,63.7,6.0,6.1,1.672778743,1.956280058,98.674,98.674,94.5,92,0.0,0.26,0.05,0.13,119.9517969,3.125,37.34375,440.3645833,4934,no,79.95885635,18,13.8375,3.745856643,8.1,4.959436768,0.46186318,4.7,0.0,5.545548365,0.098293705,1.598184362,86.11299633,156,65,186.9623929,251,123,1.28,5.14,5.221333333,94.5,92.0,0.0,0.26,0.05,0.13,1920000,19.2
71,22,10M,1920000,dec.18,5,130,2,3,2,2.01,0.19,0.07,94.1,1.52,31.7,163.707,0.05,17,49,81,4.719,0.43,0.33,37.615,126.114,261.773,4.4,2.605,3.2,3.3,3.3,3.3,111.0,114.0,0.95,0.82,56.84,66.64,50,40.0,62.0,59.78,6.0,6.1,1.608441099,1.891526732,98.959,99.053,92.67,87,0.0,0.29,0.06,0.1,119.9833478,2.8125,35.67708333,627.6041667,7691,no,79.97153766,10,7.888888889,4.443870968,6.0,4.858929194,0.060288604,4.9,0.0,5.535762121,0.063236202,1.616721311,83.76403907,113,63,181.5326125,229,110,0.2,4.856,5.494,92.67,87.0,0.0,0.29,0.06,0.1,1920000,19.2
72,22,10M,1920000,dec.18,5,130,2,3,2,2.01,0.19,0.07,94.1,1.52,31.7,163.707,0.05,17,49,81,4.719,0.43,0.33,37.615,126.114,261.773,4.4,2.605,2.9,3.4,3.2,3.3,111.0,114.0,1.26,0.62,52.92,68.6,55,44.0,69.0,62.72,6.0,6.1,1.717247409,1.984552637,98.962,99.29,90.67,86,0.0,0.28,0.05,0.11,119.9505024,5.520833333,51.25,556.6666667,6627,no,79.97835123,13,6.764,4.74073752,6.5,5.352496086,0.119422673,5.4,0.0,5.506898591,0.067153583,1.563104888,84.41485476,104,0,188.0057401,270,0,0.7,5.786956522,5.710869565,90.67,86.0,0.0,0.28,0.05,0.11,1920000,19.2
81,16,5MG,4800000,jan.19,4,19,3,4,4,0,0.08,0,95.0,1.33,29.95,141.19,0.0499,19,53,85,4.718,0.45,0.34,31.909,111.443,236.754,4.8,3.589,2.4,2.6,2.6,2.6,55.2,57.8,1.7,1.35,52.92,70.56,44,14.0,57.0,59.78,5.1,5.1,2.113535272,2.871525876,97.758,97.462,98.67,97,0.02,0.05,0.05,0.05,99.9880443,8.958333333,249.7916667,6456.458333,3743,no,89.99576763,12,15.88333333,5.233476494,7.2,5.121752757,0.225336254,5.2,2.124817179,3.562629716,0.020390505,0.653305281,407.7630296,499,70,101.562101,121,73,0.13,2.576470588,3.77,98.67,97.0,0.02,0.05,0.05,0.05,480000,4.8
77,20,40M,1100000,jan.19,4,124,3,4,4,0,0.08,0,94.4,1.31,22.97,128.636,0.0499,19,53,85,4.718,0.45,0.34,31.909,111.443,236.754,4.8,3.589,5.1,5.3,5.4,5.5,437.0,466.0,1.08,1.11,94.08,115.64,88,61.0,126.0,108.78,10.1,10.1,1.047094254,1.247283964,98.571,98.368,90.67,87,0.08,0.05,0.05,0.05,99.9515746,2.636363636,67.36363636,1085.090909,4855,no,44.98581011,13,28.23043478,4.671866078,14.5,9.469089022,0.162732781,9.5,0.241240592,8.472821178,0.092649691,2.606856995,25.1603945,80,18,276.9057877,508,178,0.43,8.985714286,8.298095238,90.67,87.0,0.08,0.05,0.05,0.05,1100000,11.0
78,20,40M,1100000,jan.19,4,125,3,4,4,0,0.08,0,94.4,1.31,22.97,128.636,0.0499,19,53,85,4.718,0.45,0.34,31.909,111.443,236.754,4.8,3.589,5.1,5.3,5.4,5.4,443.0,459.0,1.08,0.68,96.04,129.36,88,61.0,126.0,109.76,10.1,10.1,1.047094254,1.281826696,99.151,98.946,83.83,81,0.08,0.05,0.05,0.05,99.93690293,3.727272727,58.09090909,741.9090909,7927,no,69.9029525,14,4.987096774,3.495600414,5.1,8.858788506,0.102302759,8.9,0.504996117,8.193290189,0.08107876,2.65,43.99559928,52,23,251.021227,302,159,0.55,9.751612903,8.289354839,83.83,81.0,0.08,0.05,0.05,0.05,1100000,11.0
79,20,40M,1100000,jan.19,4,138,3,4,4,0,0.16,0,94.3,1.64,35.37,150.166,0.0499,19,53,85,4.718,0.45,0.34,31.909,111.443,236.754,4.8,3.589,5.2,5.3,5.4,5.4,444.0,461.0,0.91,0.77,99.96,125.44,87,68.0,112.0,117.6,10.1,10.1,1.035195456,1.373385746,99.088,98.802,89.17,84,0.07,0.08,0.05,0.08,100.0,1.363636364,31.36363636,745.5454545,8158,no,69.98663926,12,4.26969697,3.746125939,5.5,9.058367876,0.110758086,9.1,0.602202073,8.242396373,0.091286809,2.629160622,40.06968912,54,17,255.638601,537,139,1.31,9.1375,8.0475,89.17,84.0,0.07,0.08,0.05,0.08,1100000,11.0
80,9,5MG,240000,jan.19,5,14,3,4,4,2.09,0.19,0.07,94.0,1.71,42.61,205.972,0.0499,19,53,85,4.718,0.45,0.34,31.909,111.443,236.754,4.8,3.589,2.8,2.9,2.9,3.0,111.0,115.0,1.0,1.14,56.84,68.6,53,47.0,63.0,62.72,7.1,7.0,1.639531898,1.902335456,96.578,96.212,92.83,91,0.03,0.23,0.05,0.1,99.82351544,5.416666667,96.25,1159.166667,2766,no,19.99644128,10,11.55333333,5.098309179,6.4,5.354589372,0.051018175,5.4,0.1,4.087898551,0.038994984,0.938997585,250.5519324,390,206,85.4263285,100,75,0.21,7.607142857,3.933571429,92.83,91.0,0.03,0.23,0.05,0.1,240000,2.4
82,7,20M,1200000,jan.19,2,1,3,4,4,1.12,0.14,0.07,95.0,0,25.74,163.303,0.0499,19,53,85,4.718,0.45,0.34,31.909,111.443,236.754,4.8,3.589,3.7,3.8,3.9,3.9,223.0,228.0,9.9,0.63,64.68,80.36,58,46.0,72.0,72.52,9.0,9.1,1.08019518,1.301523888,90.431,90.568,89.33,87,0.04,0.09,0.05,0.09,119.875299,2.333333333,109.3333333,907.5,8197,no,19.99833194,19,7.224137931,3.193245516,9.2,8.786988222,0.758931162,8.3,0.081155356,5.183791363,0.026383411,1.045740325,2.586371284,22,0,195.67106,241,107,0.52,7.644827586,4.975862069,89.33,87.0,0.04,0.09,0.05,0.09,1200000,12.0
